Date,Open,High,Low,Close,Adj Close,Volume
2021-10-21,127.638626,127.839386,122.466537,122.686424,112.417526,32913959
2021-10-22,122.418739,124.521988,121.042068,122.256210,112.023331,12114981
2021-10-25,121.921608,122.992355,121.357552,122.026772,111.813087,6667204
2021-10-26,121.912048,122.657745,121.185471,121.539200,111.366333,8912861
2021-10-27,121.835564,122.256210,119.512428,119.665390,109.649345,7294176
2021-10-28,119.665390,120.755257,119.139580,120.305923,110.236282,6802138
2021-10-29,119.913956,120.764816,119.416824,119.598473,109.588051,6188973
2021-11-01,119.550667,120.755257,118.393883,120.726578,110.621727,6177153
2021-11-02,120.745697,121.577438,119.416824,120.630974,110.534126,4722062
2021-11-03,120.678780,121.692162,120.152962,121.539200,111.366333,5670784
2021-11-04,123.050003,123.339996,119.900002,120.849998,110.734825,7208700
2021-11-05,121.430000,123.769997,121.430000,123.610001,113.263809,6790500
2021-11-08,123.989998,124.779999,123.529999,124.540001,114.115967,5625300
2021-11-09,122.559998,122.900002,120.260002,120.849998,112.212486,7236600
2021-11-10,121.000000,122.430000,119.930000,120.220001,111.627518,6270300
2021-11-11,120.900002,121.790001,120.080002,120.269997,111.673935,4643300
2021-11-12,120.000000,120.639999,118.779999,118.959999,110.457573,5418300
2021-11-15,119.540001,120.160004,118.309998,118.870003,110.374008,5046300
2021-11-16,118.919998,119.900002,118.419998,118.459999,109.993294,4750800
2021-11-17,118.379997,119.330002,117.779999,118.059998,109.621887,4043300
2021-11-18,118.360001,118.360001,116.309998,116.660004,108.321953,5046900
2021-11-19,116.489998,116.559998,115.269997,116.050003,107.755554,5380200
2021-11-22,116.000000,118.809998,115.190002,116.470001,108.145531,6416200
2021-11-23,116.790001,117.940002,116.040001,116.790001,108.442665,4912800
2021-11-24,116.160004,117.269997,116.080002,116.730003,108.386955,3220800
2021-11-26,115.000000,116.339996,114.559998,115.809998,107.532707,3322000
2021-11-29,118.620003,119.610001,117.529999,118.500000,110.030441,8949800
2021-11-30,117.500000,119.239998,116.449997,117.099998,108.730507,9252700
2021-12-01,118.250000,118.930000,116.849998,116.919998,108.563370,5958300
2021-12-02,117.370003,117.980003,116.559998,116.900002,108.544800,5267100
2021-12-03,117.360001,119.360001,117.360001,118.839996,110.346138,6630100
2021-12-06,119.400002,121.150002,119.400002,119.910004,111.339684,4785600
2021-12-07,120.480003,122.080002,120.070000,121.580002,112.890312,5194000
2021-12-08,122.000000,123.379997,121.519997,123.019997,114.227379,5483900
2021-12-09,122.150002,123.949997,121.790001,123.570000,114.738075,4601100
2021-12-10,124.300003,125.330002,123.360001,124.089996,115.220894,4966900
2021-12-13,123.760002,124.360001,120.790001,122.580002,113.818832,6847500
2021-12-14,122.349998,125.029999,122.300003,123.760002,114.914497,5716100
2021-12-15,123.800003,124.820000,122.180000,123.110001,114.310959,4990000
2021-12-16,123.510002,126.639999,123.480003,125.930000,116.929398,7280500
2021-12-17,125.870003,128.639999,125.209999,127.400002,118.294342,10379000
2021-12-20,125.720001,127.199997,124.699997,127.059998,117.978622,4941400
2021-12-21,127.660004,129.339996,127.660004,128.970001,119.752129,4856000
2021-12-22,129.059998,129.789993,127.599998,129.750000,120.476379,3923200
2021-12-23,130.000000,130.960007,129.520004,130.630005,121.293480,3649000
2021-12-27,130.630005,131.649994,129.949997,131.619995,122.212715,4293900
2021-12-28,131.600006,133.220001,131.589996,132.630005,123.150528,3445200
2021-12-29,132.399994,134.210007,132.300003,133.350006,123.819061,4239900
2021-12-30,133.750000,134.369995,133.330002,133.910004,124.339058,3158100
2021-12-31,134.000000,134.990005,133.610001,133.660004,124.106926,3362100
2022-01-03,134.070007,136.289993,133.630005,136.039993,126.316811,4605900
2022-01-04,136.100006,139.949997,135.899994,138.020004,128.155304,7300000
2022-01-05,138.309998,142.199997,137.880005,138.220001,128.341003,8956900
2022-01-06,138.199997,138.410004,132.509995,135.339996,125.666840,9908100
2022-01-07,134.899994,135.660004,133.509995,134.830002,125.193298,5238100
2022-01-10,134.470001,136.199997,133.380005,135.029999,125.378998,5432800
2022-01-11,130.520004,133.250000,127.970001,132.869995,123.373375,11105300
2022-01-12,133.250000,134.470001,131.369995,133.589996,124.041901,5352000
2022-01-13,133.899994,136.050003,133.559998,134.759995,125.128288,4868300
2022-01-14,134.550003,135.139999,133.300003,134.210007,124.617622,5310300
2022-01-18,132.949997,133.889999,131.779999,132.940002,123.438385,5246700
2022-01-19,132.899994,133.899994,131.500000,131.580002,122.175575,4103700
2022-01-20,131.259995,132.880005,130.570007,130.820007,121.469910,5278200
2022-01-21,131.649994,131.869995,129.270004,129.350006,120.104973,5907000
2022-01-24,127.989998,129.149994,124.190002,128.820007,119.612846,13484000
2022-01-25,129.139999,137.339996,128.300003,136.100006,126.372513,19715700
2022-01-26,136.470001,137.070007,133.130005,134.259995,124.664040,8336000
2022-01-27,133.660004,134.750000,132.080002,132.520004,123.048401,5497300
2022-01-28,133.190002,134.529999,131.789993,134.500000,124.886864,5471500
2022-01-31,134.089996,134.089996,132.300003,133.570007,124.023369,5859000
2022-02-01,133.759995,135.960007,132.500000,135.529999,125.843269,6206400
2022-02-02,135.699997,137.559998,135.259995,137.250000,127.440315,5357200
2022-02-03,137.000000,138.759995,135.830002,137.779999,127.932434,6100800
2022-02-04,137.860001,138.820007,136.220001,137.149994,127.347458,4142000
2022-02-07,137.449997,137.820007,136.270004,137.240005,127.431046,3759000
2022-02-08,137.229996,137.520004,135.779999,137.020004,127.226761,4181800
2022-02-09,137.839996,138.350006,136.830002,137.789993,127.941719,5393500
2022-02-10,135.470001,136.559998,133.169998,133.520004,125.470284,5978600
2022-02-11,133.899994,134.710007,132.380005,132.690002,124.690331,4176200
2022-02-14,132.589996,132.649994,129.070007,130.149994,122.303452,5345300
2022-02-15,130.639999,131.679993,129.610001,129.940002,122.106117,4394000
2022-02-16,129.449997,130.440002,128.259995,129.179993,121.391930,4875600
2022-02-17,128.050003,128.500000,124.849998,124.970001,117.435760,6797000
2022-02-18,124.940002,125.440002,123.610001,124.349998,116.853127,4609200
2022-02-22,124.199997,125.000000,122.680000,123.919998,116.449051,5349700
2022-02-23,124.379997,124.699997,121.870003,122.070000,114.710587,4086400
2022-02-24,120.000000,122.099998,118.809998,121.970001,114.616615,6563200
2022-02-25,122.050003,124.260002,121.449997,124.180000,116.693390,4460900
2022-02-28,122.209999,123.389999,121.040001,122.510002,115.124062,6757300
2022-03-01,122.669998,123.389999,120.699997,121.349998,114.034004,4873300
2022-03-02,122.589996,124.639999,121.800003,123.860001,116.392670,4891400
2022-03-03,124.959999,126.669998,124.239998,125.930000,118.337875,5206600
2022-03-04,124.400002,127.349998,124.209999,126.620003,118.986282,4402400
2022-03-07,126.470001,127.910004,125.620003,126.070000,118.469437,5047400
2022-03-08,126.620003,128.350006,124.820000,125.680000,118.102959,4887600
2022-03-09,127.410004,128.100006,125.910004,126.220001,118.610397,4403500
2022-03-10,125.750000,126.029999,123.129997,124.349998,116.853127,5326800
2022-03-11,125.000000,126.769997,123.910004,123.959999,116.486649,4119600
2022-03-14,124.449997,125.160004,122.690002,123.940002,116.467850,3289200
2022-03-15,124.000000,125.940002,123.220001,125.639999,118.065353,4021200
2022-03-16,126.500000,127.279999,124.709999,127.040001,119.380959,4292800
2022-03-17,127.099998,128.289993,126.529999,127.959999,120.245499,3671900
2022-03-18,127.379997,128.929993,126.370003,128.759995,120.997246,7466000
2022-03-21,129.000000,129.740005,127.400002,128.100006,120.377060,3384600
2022-03-22,128.500000,129.300003,127.849998,129.059998,121.279175,2690200
2022-03-23,129.080002,129.320007,128.250000,128.300003,120.564995,2924500
2022-03-24,128.330002,129.369995,127.800003,129.250000,121.457718,2971100
2022-03-25,129.500000,131.399994,129.309998,131.350006,123.431114,3530200
2022-03-28,130.820007,131.500000,129.600006,131.470001,123.543877,2483500
2022-03-29,132.039993,132.839996,130.429993,131.940002,123.985550,5791000
2022-03-30,132.009995,133.080002,131.389999,132.130005,124.164101,2622900
2022-03-31,130.720001,131.880005,130.000000,130.020004,122.181297,4274000
2022-04-01,129.660004,130.270004,128.059998,130.149994,122.303452,4012400
2022-04-04,130.259995,130.449997,128.929993,130.270004,122.416222,2809800
2022-04-05,129.850006,131.229996,128.660004,128.889999,121.119423,3107200
2022-04-06,127.779999,129.509995,127.250000,129.389999,121.589272,3958100
2022-04-07,128.869995,129.250000,126.730003,128.550003,120.799927,3538300
2022-04-08,128.009995,128.779999,127.269997,127.730003,120.029358,3143300
2022-04-11,127.949997,128.179993,126.180000,126.370003,118.751358,3202500
2022-04-12,126.419998,127.339996,125.580002,125.980003,118.384857,2691000
2022-04-13,125.639999,126.669998,124.910004,126.139999,118.535210,3064900
2022-04-14,128.929993,130.580002,126.379997,126.559998,118.929893,6384200
2022-04-18,126.599998,127.389999,125.529999,126.169998,118.563408,4884200
2022-04-19,126.080002,129.399994,126.000000,129.149994,121.363739,7971400
2022-04-20,135.000000,139.559998,133.380005,138.320007,129.980896,17859200
2022-04-21,138.229996,141.880005,137.350006,139.850006,131.418671,9922300
2022-04-22,139.699997,140.440002,137.350006,138.250000,129.915115,6508600
2022-04-25,137.589996,139.649994,135.190002,139.100006,130.713882,5748300
2022-04-26,139.000000,139.869995,136.169998,136.190002,127.979332,4956200
2022-04-27,135.779999,137.119995,134.630005,135.059998,126.917442,4369100
2022-04-28,136.850006,136.990005,134.809998,135.740005,127.556465,4474300
2022-04-29,135.130005,135.550003,132.000000,132.210007,124.239258,5078700
2022-05-02,133.000000,133.770004,130.889999,133.039993,125.019196,4213500
2022-05-03,133.000000,133.600006,131.990005,132.520004,124.530571,3688600
2022-05-04,132.869995,137.869995,132.139999,137.399994,129.116379,5932600
2022-05-05,136.460007,137.259995,134.759995,135.919998,127.725601,5957400
2022-05-06,135.470001,137.990005,135.470001,137.669998,129.370102,7306400
2022-05-09,134.410004,136.350006,133.320007,134.440002,127.867325,7647900
2022-05-10,135.000000,135.410004,128.429993,129.130005,122.816948,8642400
2022-05-11,129.860001,132.960007,129.860001,130.750000,124.357742,5301100
2022-05-12,131.270004,133.619995,130.410004,132.899994,126.402611,5384800
2022-05-13,133.000000,133.800003,131.050003,133.600006,127.068398,4195100
2022-05-16,133.100006,136.509995,132.410004,135.029999,128.428497,4250400
2022-05-17,137.190002,138.369995,135.639999,138.369995,131.605194,4372900
2022-05-18,137.100006,137.619995,132.169998,132.940002,126.440674,6003000
2022-05-19,132.000000,132.320007,128.710007,129.660004,123.321030,5819700
2022-05-20,130.179993,130.369995,125.800003,128.479996,122.198715,6914500
2022-05-23,129.500000,131.949997,129.419998,131.169998,124.757195,3591500
2022-05-24,130.570007,134.369995,130.419998,133.800003,127.258629,4189700
2022-05-25,132.860001,134.820007,132.860001,134.389999,127.819778,3299300
2022-05-26,135.000000,137.550003,134.520004,136.889999,130.197571,3929300
2022-05-27,137.389999,139.740005,137.240005,139.270004,132.461212,4608000
2022-05-31,138.199997,139.830002,136.809998,138.839996,132.052216,7978100
2022-06-01,139.669998,140.470001,138.520004,139.429993,132.613358,3796500
2022-06-02,139.449997,140.289993,136.850006,140.149994,133.298172,3734800
2022-06-03,140.259995,142.580002,139.740005,141.179993,134.277817,4352200
2022-06-06,142.979996,144.729996,142.000000,142.880005,135.894730,4766900
2022-06-07,142.600006,142.979996,140.960007,142.779999,135.799591,2887100
2022-06-08,142.070007,142.800003,140.149994,140.830002,133.944931,3005700
2022-06-09,140.149994,141.039993,137.929993,137.960007,131.215256,3591000
2022-06-10,137.800003,137.800003,135.250000,136.190002,129.531784,4659500
2022-06-13,133.970001,137.570007,133.759995,135.110001,128.504593,6486000
2022-06-14,135.000000,136.949997,134.860001,135.720001,129.084763,4607800
2022-06-15,136.009995,138.449997,135.580002,137.059998,130.359238,4606900
2022-06-16,135.300003,136.240005,134.389999,135.669998,129.037201,5386400
2022-06-17,135.990005,136.979996,132.850006,135.020004,128.418961,12968500
2022-06-21,135.899994,138.500000,135.899994,137.850006,131.110626,4089300
2022-06-22,136.100006,138.179993,136.029999,137.080002,130.378265,3791500
2022-06-23,137.139999,138.619995,136.500000,138.440002,131.671783,4547900
2022-06-24,139.199997,142.369995,139.130005,142.059998,135.114792,11493000
2022-06-27,142.259995,143.830002,141.949997,142.800003,135.818634,3936000
2022-06-28,142.919998,144.160004,141.320007,141.860001,134.924591,4064800
2022-06-29,142.740005,143.520004,139.500000,140.710007,133.830811,4161500
2022-06-30,139.580002,142.460007,139.279999,141.190002,134.287338,4878000
2022-07-01,141.000000,141.669998,139.259995,141.119995,134.220749,4011900
2022-07-05,139.970001,139.970001,135.270004,137.619995,130.891876,6273400
2022-07-06,138.000000,139.139999,137.130005,138.080002,131.329361,3237000
2022-07-07,138.910004,141.320007,138.830002,140.830002,133.944931,3897100
2022-07-08,140.759995,141.320007,139.820007,140.470001,133.602524,2820800
2022-07-11,140.619995,141.869995,140.130005,141.000000,134.106613,3904700
2022-07-12,140.839996,141.550003,138.570007,139.179993,132.375580,3235400
2022-07-13,137.179993,138.899994,136.800003,137.179993,130.473373,4123200
2022-07-14,135.600006,139.429993,135.020004,139.059998,132.261459,5298400
2022-07-15,140.679993,140.679993,138.610001,139.919998,133.079422,4519300
2022-07-18,140.149994,140.309998,137.779999,138.130005,131.376923,8231700
2022-07-19,131.580002,132.559998,127.720001,130.880005,124.481384,29690500
2022-07-20,130.699997,130.720001,128.059998,129.179993,122.864479,9882000
2022-07-21,128.750000,128.809998,125.129997,127.150002,120.933739,11975400
2022-07-22,127.029999,128.320007,125.709999,128.250000,121.979950,6467200
2022-07-25,128.440002,129.130005,127.900002,128.539993,122.255775,4702400
2022-07-26,128.259995,129.300003,127.629997,128.080002,121.818268,3645300
2022-07-27,127.970001,129.429993,127.580002,129.119995,122.807419,4175600
2022-07-28,128.750000,129.809998,128.610001,129.220001,122.902534,3913700
2022-07-29,129.520004,131.000000,129.309998,130.789993,124.395767,5786800
2022-08-01,130.750000,132.699997,130.699997,132.039993,125.584656,4142100
2022-08-02,132.199997,132.779999,130.509995,131.809998,125.365913,4403600
2022-08-03,131.820007,132.860001,131.320007,132.339996,125.869995,3088500
2022-08-04,132.149994,132.289993,131.020004,131.639999,125.204224,3179800
2022-08-05,131.250000,132.669998,131.070007,132.479996,126.003143,2586500
2022-08-08,133.100006,133.350006,132.020004,132.610001,126.126801,3821200
2022-08-09,129.919998,130.789993,129.119995,129.470001,124.691803,3496000
2022-08-10,130.750000,131.779999,130.339996,131.500000,126.646873,3664000
2022-08-11,132.360001,133.229996,132.000000,132.539993,127.648499,3501900
2022-08-12,132.619995,134.089996,131.979996,134.009995,129.064255,2766900
2022-08-15,132.960007,135.190002,132.240005,134.929993,129.950287,2791200
2022-08-16,134.600006,137.369995,134.449997,136.559998,131.520126,4313600
2022-08-17,136.460007,138.419998,136.300003,137.789993,132.704727,3667600
2022-08-18,137.789993,139.119995,137.750000,139.070007,133.937515,3177700
2022-08-19,138.750000,139.339996,137.660004,138.369995,133.263321,3155800
2022-08-22,137.649994,137.850006,135.470001,135.550003,130.547424,3093600
2022-08-23,135.369995,136.100006,134.720001,134.740005,129.767319,4141800
2022-08-24,134.889999,135.110001,133.110001,133.229996,128.313019,2855400
2022-08-25,133.649994,134.429993,133.070007,133.979996,129.035355,2706000
2022-08-26,134.100006,134.179993,130.339996,130.380005,125.568222,4185300
2022-08-29,129.990005,131.419998,129.570007,130.309998,125.500801,2783000
2022-08-30,130.559998,130.770004,129.289993,129.580002,124.797737,2407900
2022-08-31,129.919998,130.000000,128.399994,128.449997,123.709442,3490400
2022-09-01,128.399994,129.820007,127.739998,129.660004,124.874786,3396200
2022-09-02,130.300003,130.559998,127.239998,127.790001,123.073799,3040600
2022-09-06,127.800003,128.059998,126.300003,126.720001,122.043289,3347100
2022-09-07,126.690002,127.870003,126.279999,127.709999,122.996750,2401500
2022-09-08,127.199997,128.539993,126.589996,128.470001,123.728699,2964600
2022-09-09,128.899994,129.490005,128.059998,129.190002,124.422134,3291900
2022-09-12,130.330002,130.990005,129.889999,130.660004,125.837875,3741100
2022-09-13,129.139999,129.910004,126.769997,127.250000,122.553726,4565600
2022-09-14,127.500000,129.000000,126.849998,127.690002,122.977493,3819100
2022-09-15,127.389999,127.470001,124.900002,125.489998,120.858681,5141700
2022-09-16,124.360001,127.529999,123.830002,127.269997,122.572983,9839700
2022-09-19,126.489998,128.059998,126.279999,127.730003,123.016022,3981600
2022-09-20,126.900002,126.989998,125.519997,126.300003,121.638786,2837500
2022-09-21,126.889999,127.839996,124.919998,124.930000,120.319344,3389500
2022-09-22,124.760002,126.510002,124.410004,125.309998,120.685326,4046600
2022-09-23,124.529999,125.000000,121.739998,122.709999,118.181274,5195600
2022-09-26,122.300003,124.260002,121.750000,122.010002,117.507118,3987800
2022-09-27,122.599998,123.949997,121.080002,121.739998,117.247078,4117200
2022-09-28,121.650002,123.230003,119.809998,122.760002,118.229439,4996400
2022-09-29,121.849998,122.620003,120.570000,121.629997,117.141136,3817700
2022-09-30,121.660004,122.430000,118.610001,118.809998,114.425217,5346100
2022-10-03,120.160004,122.209999,119.599998,121.510002,117.025566,4261700
2022-10-04,122.800003,125.650002,122.519997,125.500000,120.868309,4566100
2022-10-05,124.709999,126.459999,124.230003,125.739998,121.099449,3212900
2022-10-06,124.879997,125.300003,121.769997,122.230003,117.719002,5074600
2022-10-07,121.500000,121.800003,118.070000,118.820000,114.434837,4499700
2022-10-10,119.790001,119.959999,117.040001,117.750000,113.404335,5990000
2022-10-11,117.459999,119.230003,116.940002,117.800003,113.452492,4043100
2022-10-12,118.000000,118.809998,117.199997,117.570000,113.230972,3338800
2022-10-13,116.099998,122.150002,115.550003,121.790001,117.295227,5837500
2022-10-14,121.800003,122.540001,119.839996,120.040001,115.609818,3762400
2022-10-17,121.800003,122.879997,121.430000,121.519997,117.035202,5458600
2022-10-18,123.000000,123.940002,121.820000,122.940002,118.402794,5120300
2022-10-19,122.360001,123.940002,121.989998,122.510002,117.988663,5906600
2022-10-20,126.250000,128.960007,125.150002,128.300003,123.564980,13623100
2022-10-21,128.389999,130.850006,127.589996,129.899994,125.105919,7201300
2022-10-24,130.899994,133.110001,129.850006,132.690002,127.792953,5610900
2022-10-25,132.000000,133.300003,131.300003,132.929993,128.024109,5957600
2022-10-26,133.720001,135.860001,132.809998,135.009995,130.027328,5139000
2022-10-27,135.550003,136.399994,134.449997,134.770004,129.796204,3993200
2022-10-28,135.559998,138.860001,135.220001,138.509995,133.398163,5965500
2022-10-31,138.059998,138.770004,136.600006,138.289993,133.186264,4915300
2022-11-01,138.250000,138.649994,136.699997,138.199997,133.099609,3590600
2022-11-02,137.750000,140.169998,136.800003,136.830002,131.780167,5360500
2022-11-03,136.419998,136.479996,133.970001,134.470001,129.507263,4442400
2022-11-04,135.649994,137.729996,134.940002,136.960007,131.905380,4178000
2022-11-07,136.639999,138.699997,136.509995,138.339996,133.234436,4043100
2022-11-08,139.000000,140.929993,138.720001,140.039993,134.871704,5042800
2022-11-09,137.949997,138.899994,136.940002,137.389999,133.897125,4720000
2022-11-10,140.259995,141.369995,138.289993,141.229996,137.639496,5389000
2022-11-11,141.500000,144.130005,140.960007,143.169998,139.530182,5871300
2022-11-14,142.630005,146.080002,142.179993,144.199997,140.533981,5293500
2022-11-15,144.080002,146.160004,142.000000,144.339996,140.670441,4727100
2022-11-16,144.130005,144.949997,144.009995,144.520004,140.845856,3445200
2022-11-17,143.410004,146.179993,143.250000,146.089996,142.375946,3954000
2022-11-18,146.559998,148.309998,145.940002,147.639999,143.886536,4661700
2022-11-21,147.550003,147.929993,146.449997,146.679993,142.950943,3476200
2022-11-22,147.600006,149.350006,147.020004,149.100006,145.309418,7062100
2022-11-23,149.100006,150.460007,148.300003,148.750000,144.968323,3658200
2022-11-25,148.270004,149.490005,148.100006,148.369995,144.597977,2075200
2022-11-28,147.979996,148.240005,145.940002,146.179993,142.463638,3538100
2022-11-29,145.910004,147.169998,145.699997,146.490005,142.765778,2754700
2022-11-30,146.190002,149.639999,145.669998,148.899994,145.114502,6377600
2022-12-01,149.979996,150.009995,147.339996,149.160004,145.367889,4495900
2022-12-02,148.130005,149.160004,147.729996,148.669998,144.890350,2900000
2022-12-05,147.940002,148.929993,146.800003,147.410004,143.662384,2784600
2022-12-06,147.300003,147.800003,146.699997,147.500000,143.750107,2847600
2022-12-07,147.330002,148.100006,146.289993,147.270004,143.525955,3971300
2022-12-08,147.899994,149.149994,147.369995,147.779999,144.022980,2665700
2022-12-09,147.399994,148.339996,146.970001,147.050003,143.311539,3047600
2022-12-12,147.820007,149.210007,146.940002,149.210007,145.416626,4032800
2022-12-13,150.369995,153.210007,149.949997,150.570007,146.742050,8811500
2022-12-14,150.470001,151.910004,148.449997,149.860001,146.050095,4205900
2022-12-15,148.520004,148.979996,141.580002,142.360001,138.740768,6687000
2022-12-16,141.250000,141.919998,138.970001,140.160004,136.596710,9834400
